app,No Tagkey: app0($),app1($),app2($),app3($),app4($),app5($),app6($),app7($),app8($),app9($),app10($),app11($),app12($),app13($),app14($),app15($),app16($),app17($),app18($),app19($),app20($),app21($),app22($),app23($),app24($),app25($),app26($),app27($),app28($),app29($),app30($),app31($),app32($),app33($),app34($),app35($),app36($),app37($),app38($),app39($),app40($),app41($),app42($),app43($),app44($),app45($),app46($),app47($),app48($),app49($),app50($),app51($),app52($),app53($),app54($),app55($),app56($),app57($),app58($),app59($),app60($),app61($),app62($),app63($),app64($),total cost,No Tagkey: app0(hr),app1(hr),app2(hr),app3(hr),app4(hr),app5(hr),app6(hr),app7(hr),app8(hr),app9(hr),app10(hr),app11(hr),app12(hr),app13(hr),app14(hr),app15(hr),app16(hr),app17(hr),app18(hr),app19(hr),app20(hr),app21(hr),app22(hr),app23(hr),app24(hr),app25(hr),app26(hr),app27(hr),app28(hr),app29(hr),app30(hr),app31(hr),app32(hr),app33(hr),app34(hr),app35(hr),app36(hr),app37(hr),app38(hr),app39(hr),app40(hr),app41(hr),app42(hr),app43(hr),app44(hr),app45(hr),app46(hr),app47(hr),app48(hr),app49(hr),app50(hr),app51(hr),app52(hr),app53(hr),app54(hr),app55(hr),app56(hr),app57(hr),app58(hr),app59(hr),app60(hr),app61(hr),app62(hr),app63(hr),app64(hr),total usage
2017-09-11,248.2209761,37.66045929,75.72120451,0,0.2340139382,100.3165714,0,33.8439971,17.86942108,20.87887746,18.87013984,0.07195240831,11.45850836,31.008,22.3285316,2.355714734,11.69142857,3.648,2.895297228,0.5021558849,1.936590652,3.073753972,0.02275802701,3.445825723,0,1.389471833,1.208569971,1.958804916,1.459870331,2.171832065,0.09103210806,0,4.275521448,1.751416695,0.2855411799,0,0.5710823598,2.924571429,0.3928755027,0.004451903,0.5557718503,0.2883053592,0.3702857143,0,0.3509673966,0.2187428571,0.2947126923,0.2947126923,0.2141558849,0.1125094085,0.1872111506,0.2867164099,0.01599575143,0,0,0.2947126923,0.01599575143,0,0.1472666417,0,0.02365714286,0.1068456717,0,0,0,670.3177847,1144.714286,127.9642857,215.3928571,0,2.142857143,30.85714286,0,40.92857143,163.9285714,81.03571429,27.85714286,3.142857143,11.14285714,58.28571429,40.71428571,37.71428571,3.428571429,6.857142857,23.28571429,6.857142857,14.28571429,24.42857143,0.1428571429,26.78571429,0,9,7.714285714,20.57142857,16,21.14285714,0.5714285714,0,18.75,17.14285714,4.571428571,0,9.142857143,3.428571429,6,0.1428571429,6.714285714,5.857142857,6.857142857,0,4.571428571,13.71428571,3.428571429,3.428571429,3.428571429,2.285714286,1.714285714,1.857142857,1.142857143,0,0,3.428571429,1.142857143,0,3.428571429,0,3.428571429,3.428571429,0,0,0,2295.928571
2017-09-12,247.347245,37.57339772,74.65634385,0,0.1404083629,100.3165714,0,32.95651126,16.69452042,20.76219657,18.78400887,0.07813381316,10.6527307,27.45230675,23.52561885,2.347928524,11.69142857,3.192,2.861817634,0.5022592441,1.71782958,3.183405741,0.5415519454,3.3271974,0,1.802016201,1.141649724,1.959044535,1.451219597,1.594154883,0.08948520709,0,4.126215553,1.751888783,0.2678326684,0,0.5624348225,2.924571429,0.3742598635,0,0.4459039762,0.3210284114,0.3702857143,0,0.3587888119,0.2187428571,0.2945831296,0.2945831296,0.2142592441,0.1284113646,0.1403339801,0.4229351647,0.02022182134,0,0,0.2945831296,0.02022182134,0,0.1471822524,0,0.02365714286,0.1073433915,0,0,0,662.1732508,1136,126.3928571,212.2857143,0,1.285714286,30.85714286,0,40.5,153.9642857,80.5,26.71428571,3.428571429,10.46428571,52.42857143,43.32142857,37.57142857,3.428571429,6,22.85714286,6.857142857,12.42857143,25.28571429,3.428571429,26.07142857,0,11.57142857,6.428571429,20.57142857,15.85714286,16,0.5714285714,0,17.35714286,17.14285714,4.285714286,0,9,3.428571429,5.857142857,0,5.428571429,6.428571429,6.857142857,0,4.714285714,13.71428571,3.428571429,3.428571429,3.428571429,2.571428571,1.285714286,2.714285714,1.428571429,0,0,3.428571429,1.428571429,0,3.428571429,0,3.428571429,3.428571429,0,0,0,2260.714286
2017-09-13,238.2055374,39.30833812,73.09531775,0,0.2950043821,100.3167094,0,33.60739754,20.19469763,20.92363431,19.16320675,0.05986246943,13.60465374,2.242147239,19.88862931,2.346895115,11.69142857,0,2.934477873,0.5029827586,2.101759026,3.088417242,0.5302781511,3.361829805,0,1.79803802,1.323244994,1.960721872,1.453092139,2.225176465,0.08484450417,0,4.102093144,1.755193399,0.2687284483,0,0.5643297414,0.853,0.3424578437,0.011544524,0.437761397,0.5168135737,0.3702857143,0,0.3970389054,0.2187428571,0.2936761906,0.2936761906,0.2060251437,0.2067254295,0.2018451036,0.4670228623,0.0311724138,0,0.0002758620714,0.2936761906,0.0311724138,0,0.1465915272,0,0.02365714286,0.1108274304,0,0,0,628.4526559,1067.357143,141.2232143,201.8035714,0,2.714285714,30.92857143,0,43.14285714,188.0714286,81.28571429,27.71428571,2.714285714,12.32142857,10,39.21428571,37.42857143,3.428571429,0,23.42857143,6.857142857,16.42857143,24.42857143,3.571428571,26.21428571,0,11,7.571428571,20.57142857,15.85714286,22.28571429,0.5714285714,0,17.66071429,17.14285714,4.285714286,0,9,1,5.142857143,0.3571428571,5.857142857,9.285714286,6.857142857,0,5.285714286,13.71428571,3.428571429,3.428571429,3.285714286,3.714285714,1.857142857,2.857142857,2,0,0.1428571429,3.428571429,2,0,3.428571429,0,3.428571429,3.428571429,0,0,0,2200.151786
2017-09-14,239.8291556,39.08687801,74.21826673,0,0.9936989714,100.3179507,0,33.65338691,20.88427954,20.72503924,19.02048987,0.05356115686,11.74344768,2.658546012,21.7543204,2.445428879,11.69142857,0.03203067484,2.797758944,0.5029827586,2.193173566,3.088417242,0.4454336469,3.269555514,0,1.471122016,1.110415603,1.960721872,1.479964984,2.006303176,0.1060556302,0,4.130718586,1.755193399,0.3425222701,0,0.5912025862,0,0.3913730544,0.0161623336,0.4911469332,0.3657449906,0.3702857143,0,0.3652349931,0.2187428571,0.2936761906,0.2936761906,0.2149827586,0.143117605,0.1863185571,0.3736182898,0.02894581281,0,0.0006896551857,0.2936761906,0.02671921183,0.0008275862143,0.1465915272,0,0.02365714286,0.1108274304,0,0,0,630.7154658,1078.071429,130.5982143,207.4285714,0,9.142857143,31.57142857,0,41.35714286,202.75,81.14285714,27.28571429,2.428571429,11.0625,11.85714286,42.89285714,39,3.428571429,0.1428571429,22.53571429,6.857142857,13.32142857,24.42857143,3,25.60714286,0,9,6.857142857,20.57142857,16.28571429,19.71428571,0.7142857143,0,18.30357143,17.14285714,5.25,0,9.428571429,0,5.928571429,0.5,6.571428571,6.571428571,6.857142857,0,4.714285714,13.71428571,3.428571429,3.428571429,3.428571429,2.571428571,1.714285714,2.285714286,1.857142857,0,0.3571428571,3.428571429,1.714285714,0.4285714286,3.428571429,0,3.428571429,3.428571429,0,0,0,2218.964286
2017-09-15,242.891763,41.45384546,73.43596363,0,1.614760829,100.3165714,0,33.23910123,23.94984532,20.72959424,20.7264998,0.06931443829,9.862140565,3.235098159,22.33395259,2.436471264,11.69142857,0.8648282208,2.89647015,0.5029827586,4.61164877,3.1426,0.4454336469,3.431958922,0,1.961496022,1.259182351,1.960721872,1.462049754,2.256980377,0.02121112604,0,4.008783323,1.755193399,0.2866436782,0,0.5732873563,0,0.3730593872,0.0046178096,0.3630216463,0.5963233543,0.3702857143,0,0.4129408615,0.2187428571,0.2936761906,0.2936761906,0.2149827586,0.2385293417,0.2018451036,0.4670228623,0.02671921183,0,0,0.2936761906,0.02671921183,0,0.1465915272,0,0.02365714286,0.1108274304,0,0,0,644.1047371,1084.357143,147.1785714,201.4821429,0,14.85714286,30.85714286,0,44.57142857,230,80.64285714,29.71428571,3.142857143,10.08928571,14.42857143,44.03571429,38.85714286,3.428571429,3.857142857,23.25,6.857142857,18.57142857,24.85714286,3,26.71428571,0,12,6.714285714,20.57142857,16,22.85714286,0.1428571429,0,16.60714286,17.14285714,4.571428571,0,9.142857143,0,5.428571429,0.1428571429,4.857142857,10.71428571,6.857142857,0,5.571428571,13.71428571,3.428571429,3.428571429,3.428571429,4.285714286,1.857142857,2.857142857,1.714285714,0,0,3.428571429,1.714285714,0,3.428571429,0,3.428571429,3.428571429,0,0,0,2294.214286
2017-09-16,245.8411375,41.03106569,73.75597273,0,1.7389732,100.3165714,0,34.1169046,24.70863212,20.97738,24.55412172,0.07246509457,12.42178089,2.914791411,18.85615948,2.364810345,11.69142857,0.8648282208,2.79785862,0.5029827586,4.673754956,3.250965518,0.487855899,3.443103943,0,1.821389163,1.187290065,1.960721872,1.453092139,2.412245842,0.06363337813,0,3.998106216,1.755193399,0.2439885058,0,0.5374568966,0,0.3668897649,0.0023089048,0.4164071825,0.5963233543,0.3702857143,0,0.4129408615,0.2177571429,0.2936761906,0.2936761906,0.2149827586,0.2385293417,0.21737165,0.4203205761,0.02003940887,0,0,0.2936761906,0.02003940887,0,0.1465915272,0,0.02365714286,0.1108274304,0,0,0,651.4929629,1091.571429,146.8839286,201.8035714,0,16,30.85714286,0,45.57142857,242.7857143,82.14285714,34.85714286,3.285714286,11.53571429,13,37.17857143,37.71428571,3.428571429,3.857142857,21.85714286,6.857142857,19.14285714,25.71428571,3.285714286,26.85714286,0,11.14285714,6.285714286,20.57142857,15.85714286,24.28571429,0.4285714286,0,16.46428571,17.14285714,3.678571429,0,8.571428571,0,5.714285714,0.07142857143,5.571428571,10.71428571,6.857142857,0,5.571428571,13.57142857,3.428571429,3.428571429,3.428571429,4.285714286,2,2.571428571,1.285714286,0,0,3.428571429,1.285714286,0,3.428571429,0,3.428571429,3.428571429,0,0,0,2314.116071
2017-09-17,245.5372542,41.07780631,73.87514078,0,1.366336086,100.3165714,0,32.27625381,24.84474575,20.902754,24.46096244,0.06931443829,11.52811891,2.97885276,20.39580747,2.454386494,11.69142857,0.8648282208,2.920584195,0.5029827586,4.439730531,3.034234483,0.509067025,3.420813902,0,1.891442592,1.294061138,1.960721872,1.524753058,1.898743581,0.06363337813,0,4.13520567,1.755193399,0.3045589081,0,0.5912025862,0,0.3791262728,0.0046178096,0.4697927187,0.4770586834,0.3702857143,0,0.3890879273,0.2187428571,0.2936761906,0.2936761906,0.2149827586,0.1908234734,0.1707920107,0.4436717192,0.02671921183,0,0,0.2936761906,0.02671921183,0,0.1465915272,0,0.02365714286,0.1108274304,0,0,0,649.4320158,1089.857143,148.4642857,205.7857143,0,12.57142857,30.85714286,0,40.92857143,248.0714286,82.17857143,34,3.142857143,11.41071429,13.28571429,40.21428571,39.14285714,3.428571429,3.857142857,23.57142857,6.857142857,16.57142857,24,3.428571429,26.57142857,0,11.57142857,7.714285714,20.57142857,17,19.14285714,0.4285714286,0,18.42857143,17.14285714,4.857142857,0,9.428571429,0,5.857142857,0.1428571429,6.285714286,8.571428571,6.857142857,0,5.142857143,13.71428571,3.428571429,3.428571429,3.428571429,3.428571429,1.571428571,2.714285714,1.714285714,0,0,3.428571429,1.714285714,0,3.428571429,0,3.428571429,3.428571429,0,0,0,2316.196429
2017-09-18,247.6760439,37.56602429,72.19908361,0,1.490548457,100.3168473,0,33.56484258,23.11095021,20.902754,24.49201553,0.06301312571,14.20239626,3.715558282,20.75807759,2.364810345,11.69142857,0.6406134969,2.764709195,0.5029827586,4.501836716,3.305148276,0.4666447729,3.427157584,0,1.751335734,1.187290065,1.960721872,1.533710673,2.054009045,0.1060556302,0,4.008783323,1.755193399,0.2149827586,0,0.5464145115,0,0.3669308595,0.0092356192,0.4057300752,0.4770586834,0.3702857143,0,0.3890879273,0.2187428571,0.2936761906,0.2936761906,0.2149827586,0.1908234734,0.1863185571,0.4203205761,0.02003940887,0,0.0002758620714,0.2936761906,0.02226600986,0,0.1465915272,0,0.02365714286,0.1108274304,0,0,0,649.2961869,1104.071429,126.3303571,202.0357143,0,13.71428571,31,0,43.35714286,245,82.17857143,34.28571429,2.857142857,14.36607143,16.57142857,40.92857143,37.71428571,3.428571429,2.857142857,21.57142857,6.857142857,17.14285714,26.14285714,3.142857143,26.78571429,0,10.71428571,6.285714286,20.57142857,17.14285714,20.57142857,0.7142857143,0,16.60714286,17.14285714,3.428571429,0,8.714285714,0,5.428571429,0.2857142857,5.428571429,8.571428571,6.857142857,0,5.142857143,13.71428571,3.428571429,3.428571429,3.428571429,3.428571429,1.714285714,2.571428571,1.285714286,0,0.1428571429,3.428571429,1.428571429,0,3.428571429,0,3.428571429,3.428571429,0,0,0,2304.232143
2017-09-19,252.0652053,39.28580938,74.33397545,0,1.257650261,100.3165714,0,34.03293961,26.23562257,21.10575169,24.42990935,0.05671181314,15.73127066,5.541306748,19.8524023,2.436471264,11.69142857,0.2882760736,2.886094252,0.5029827586,4.401477279,2.980051725,0.4666447729,3.307647046,0,1.774686877,1.338904278,1.960721872,1.533710673,1.759380072,0.1060556302,0,4.068358883,1.755193399,0.3045589081,0,0.5732873563,0,0.3607920582,0.0138534288,0.4057300752,0.5247645518,0.399,0,0.3970389054,0.2187428571,0.2936761906,0.2936761906,0.2149827586,0.2067254295,0.1552654643,0.3502671467,0.02226600986,0,0,0.2936761906,0.02226600986,0,0.1465915272,0,0.02365714286,0.1108274304,0,0,0,662.8348576,1128.214286,140.9642857,207.9821429,0,11.57142857,30.85714286,0,43.35714286,272.8928571,82.96428571,33.71428571,2.571428571,15.28571429,24.71428571,39.14285714,38.85714286,3.428571429,1.285714286,23.14285714,6.857142857,16.42857143,23.57142857,3.142857143,25.78571429,0,10.85714286,6.714285714,20.57142857,17.14285714,18,0.7142857143,0,17.33928571,17.14285714,4.857142857,0,9.142857143,0,5.5,0.4285714286,5.428571429,9.428571429,7.285714286,0,5.285714286,13.71428571,3.428571429,3.428571429,3.428571429,3.714285714,1.428571429,2.142857143,1.428571429,0,0,3.428571429,1.428571429,0,3.428571429,0,3.428571429,3.428571429,0,0,0,2380.428571
2017-09-20,252.5660837,38.11745651,90.07326158,0,1.211070621,100.3165714,0,34.43501794,24.78696405,21.50278944,24.33675007,0.05356115686,14.87752868,6.08582822,21.1203477,2.40959842,11.69142857,0.3523374233,2.901328448,0.5029827586,4.215158722,2.817503449,0.5753517939,3.18333517,0,1.891442592,1.267011993,1.960721872,1.524753058,1.293583679,0.2333223865,0,4.035705824,1.755193399,0.2956012931,0,0.5643297414,0,0.3546840779,0.0161623336,0.3843758607,0.5247645518,0.6,0,0.3970389054,0.2187428571,0.2936761906,0.2936761906,0.2149827586,0.2067254295,0.108685825,0.3969694329,0.0311724138,0,0,0.2936761906,0.0311724138,0,0.1465915272,0,0.02365714286,0.1108274304,0,0,0,677.6015032,1133.928571,133.5357143,254.1428571,0,11.14285714,30.85714286,0,43.28571429,264.4642857,84.39285714,32.85714286,2.428571429,14.74107143,27.14285714,41.64285714,38.42857143,3.428571429,1.571428571,23.14285714,6.857142857,14.71428571,22.28571429,3.875,24.85714286,0,11.57142857,6.285714286,20.57142857,17,13.71428571,1.571428571,0,17.35714286,17.14285714,4.714285714,0,9,0,5.357142857,0.5,5.142857143,9.428571429,10.28571429,0,5.285714286,13.71428571,3.428571429,3.428571429,3.428571429,3.714285714,1,2.428571429,2,0,0,3.428571429,2,0,3.428571429,0,3.428571429,3.428571429,0,0,0,2417.508929
2017-09-21,254.4033517,38.69369776,127.9449445,0,1.95634485,100.3165714,0,35.63612931,20.78037212,20.54451178,24.39885625,0.04725984429,16.16237411,8.520159508,19.74372126,2.820556035,11.69142857,0.1601533742,2.920584195,0.5029827586,4.283714247,3.196782759,0.5727004032,3.459050301,0,1.79803802,1.418626206,1.960721872,1.471007369,1.462874051,0.2121112604,0,4.040814644,1.755193399,0.3045589081,0,0.5822449713,0,0.3608126056,0.0207801432,0.3309903245,0.3736959687,0.6,0,0.3652349931,0.2187428571,0.2936761906,0.2936761906,0.2149827586,0.143117605,0.1397389179,0.3502671467,0.01781280789,0,0,0.2936761906,0.01781280789,0,0.1465915272,0,0.02365714286,0.1108274304,0,0,0,718.0785314,1133.857143,130.1785714,301.4821429,0,18,30.85714286,0,43.14285714,180.3928571,80.14285714,33.42857143,2.142857143,15.39285714,38,38.92857143,44.57142857,3.428571429,0.7142857143,23.57142857,6.857142857,14.85714286,25.28571429,3.857142857,26.92857143,0,11,6.714285714,20.57142857,16.14285714,14.71428571,1.428571429,0,17.03571429,17.14285714,4.857142857,0,9.285714286,0,5.357142857,0.6428571429,4.428571429,6.714285714,10.28571429,0,4.714285714,13.71428571,3.428571429,3.428571429,3.428571429,2.571428571,1.285714286,2.142857143,1.142857143,0,0,3.428571429,1.142857143,0,3.428571429,0,3.428571429,3.428571429,0,0,0,2393.053571
2017-09-22,255.8121662,38.7746805,163.5296027,0,1.95634485,100.3165714,0,36.12766895,22.70720783,20.77438231,24.39885625,0.05671181314,16.22779353,8.712343557,20.39580747,3.868502668,11.69142857,0.2242147239,2.983365265,0.5029827586,4.347322071,2.980051725,0.509067025,3.135496094,0,1.879767021,1.187290065,1.960721872,1.488922599,0.8100082821,0.1060556302,0,4.108283168,1.755193399,0.3403893678,0,0.6001602012,0,0.3730388398,0.0138534288,0.3736987535,0.556568464,0.6,0,0.4049898834,0.2187428571,0.2936761906,0.2936761906,0.2149827586,0.2226273856,0.1397389179,0.4203205761,0.02671921183,0,0,0.2936761906,0.02671921183,0,0.1465915272,0,0.02365714286,0.1108274304,0,0,0,759.0234649,1117.857143,141.0357143,325.3928571,0,18,30.85714286,0,46.42857143,210.9642857,81.35714286,33.42857143,2.571428571,15.49107143,38.85714286,40.21428571,60.28571429,3.428571429,1,24.39285714,6.857142857,16,23.57142857,3.428571429,24.64285714,0,11.5,6.285714286,20.57142857,16.42857143,8.428571429,0.7142857143,0,17.67857143,17.14285714,5.428571429,0,9.571428571,0,5.571428571,0.4285714286,5,10,10.28571429,0,5.428571429,13.71428571,3.428571429,3.428571429,3.428571429,4,1.285714286,2.571428571,1.714285714,0,0,3.428571429,1.714285714,0,3.428571429,0,3.428571429,3.428571429,0,0,0,2465.526786
2017-09-23,250.2601182,39.71242278,161.368595,0,3.26057475,100.3165714,0,35.35426328,23.813285,20.92363431,24.58517481,0.05671181314,14.37298905,9.513110428,19.52635919,3.796841749,11.69142857,0.1281226994,2.967627298,0.5029827586,4.688155273,3.088417242,0.509067025,3.232716591,0,1.79803802,1.381612707,1.960721872,1.453092139,1.259902719,0.06363337813,0,4.074548906,1.755193399,0.2687284483,0,0.5643297414,0,0.342478391,0.0138534288,0.4057300752,0.4770586834,0.6,0,0.3890879273,0.2187428571,0.2936761906,0.2936761906,0.2149827586,0.1908234734,0.2328981964,0.3736182898,0.03339901479,0,0,0.2936761906,0.03339901479,0,0.1465915272,0,0.02365714286,0.1108274304,0,0,0,752.9371474,1076.142857,145.3035714,318.8928571,0,30,30.85714286,0,44.71428571,212.8214286,81.28571429,35.14285714,2.571428571,14.42857143,42.42857143,38.5,59.14285714,3.428571429,0.5714285714,23.71428571,6.857142857,18.85714286,24.42857143,3.428571429,25.35714286,0,11,7.285714286,20.57142857,15.85714286,12.42857143,0.4285714286,0,17.35714286,17.14285714,4.285714286,0,9,0,5,0.4285714286,5.428571429,8.571428571,10.28571429,0,5.142857143,13.71428571,3.428571429,3.428571429,3.428571429,3.428571429,2.142857143,2.285714286,2.142857143,0,0,3.428571429,2.142857143,0,3.428571429,0,3.428571429,3.428571429,0,0,0,2438.946429
2017-09-24,248.5454557,37.49870221,161.1112637,0,1.7389732,100.3165714,0,35.52233984,21.44193604,21.23708845,24.36780316,0.066163782,14.45327497,9.545141103,19.68938075,3.796841749,11.69142857,0,2.934477873,0.5029827586,4.269313929,2.925868966,0.509067025,3.237517929,0,1.809713591,1.338904278,1.960721872,1.453092139,0.7244245719,0.1696890083,0,4.023947514,1.755193399,0.2687284483,0,0.5643297414,0,0.3791365465,0.0069267144,0.352344539,0.5168135737,0.6,0,0.3970389054,0.2187428571,0.2936761906,0.2936761906,0.2149827586,0.2067254295,0.1242123714,0.3969694329,0.03785221676,0,0,0.2936761906,0.03785221676,0,0.1465915272,0,0.02365714286,0.1108274304,0,0,0,744.1220399,1067.285714,128.7678571,323.5535714,0,16,30.85714286,0,45.14285714,199.4642857,82.60714286,33.14285714,3,14.39285714,42.57142857,38.82142857,59.14285714,3.428571429,0,23.42857143,6.857142857,15.14285714,23.14285714,3.428571429,25.28571429,0,11.07142857,6.714285714,20.57142857,15.85714286,7.571428571,1.142857143,0,16.875,17.14285714,4.285714286,0,9,0,5.785714286,0.2142857143,4.714285714,9.285714286,10.28571429,0,5.285714286,13.71428571,3.428571429,3.428571429,3.428571429,3.714285714,1.142857143,2.428571429,2.428571429,0,0,3.428571429,2.428571429,0,3.428571429,0,3.428571429,3.428571429,0,0,0,2381.125
2017-09-25,247.1419956,38.87008114,162.0485283,0,2.39108815,100.3165714,0,35.71295366,22.51609777,20.84900831,24.46096244,0.05671181314,14.84824384,10.34590797,18.25841379,3.832672209,11.69142857,0.2242147239,2.970308333,0.5029827586,4.407926618,3.034234483,0.509067025,3.377776164,0,1.716309019,1.259182351,1.960721872,1.471007369,0.9334698341,0.1484778823,0,4.045301728,1.755193399,0.3045589081,0,0.5822449713,0,0.3608331529,0.0554137152,0.4270842897,0.3975489029,0.6,0,0.3731859712,0.2187428571,0.2936761906,0.2936761906,0.2149827586,0.1590195611,0.1707920107,0.3502671467,0.0311724138,0,0,0.2936761906,0.0311724138,0,0.1465915272,0,0.02365714286,0.069267144,0,0,0,747.054402,1055.571429,131.1785714,323.2321429,0,22,30.85714286,0,43.5,201.9642857,81.32142857,34,2.571428571,14.57142857,46.14285714,36,59.71428571,3.428571429,1,24,6.857142857,16,24,3.428571429,26.28571429,0,10.5,6.714285714,20.57142857,16.14285714,9.285714286,1,0,17.16071429,17.14285714,4.857142857,0,9.285714286,0,5.214285714,1.714285714,5.714285714,7.142857143,10.28571429,0,4.857142857,13.71428571,3.428571429,3.428571429,3.428571429,2.857142857,1.571428571,2.142857143,2,0,0,3.428571429,2,0,3.428571429,0,3.428571429,2.142857143,0,0,0,2382.214286
2017-09-26,248.1196495,38.99354935,162.4986469,0,2.849684384,100.3168473,0,36.01377515,24.56931289,20.24001526,24.52306862,0.05041050057,14.84824384,15.7911227,19.94296983,3.850587439,11.69142857,0.1281226994,2.948875323,0.5029827586,4.579844858,3.305148276,0.509067025,3.319563239,0,1.704633447,1.338904278,1.960721872,1.479964984,1.112588233,0.1060556302,0,3.42459642,1.755193399,0.3224741379,0,0.5912025862,0,0.3730491135,0.1813763329,0.352344539,0.5168135737,0.6,0,0.3970389054,0.2187428571,0.2936761906,0.2936761906,0.2149827586,0.2067254295,0.2018451036,0.3736182898,0.02894581281,0,0.0002758620714,0.2936761906,0.02671921183,0,0.1465915272,0,0.02365714286,0,0,0,0,758.1330064,1067,138.1696429,319.375,0,26.42857143,31,0,46.42857143,216.0357143,78.96428571,34.57142857,2.285714286,14.57142857,70.42857143,39.32142857,60,3.428571429,0.5714285714,23.96428571,6.857142857,18,26.14285714,3.428571429,26.07142857,0,10.42857143,6.714285714,20.57142857,16.28571429,11.14285714,0.7142857143,0,15.48214286,17.14285714,5.142857143,0,9.428571429,0,5.5,4,4.714285714,9.285714286,10.28571429,0,5.285714286,13.71428571,3.428571429,3.428571429,3.428571429,3.714285714,1.857142857,2.285714286,1.857142857,0,0.1428571429,3.428571429,1.714285714,0,3.428571429,0,3.428571429,0,0,0,0,2451.026786
2017-09-27,247.4223832,38.47314221,159.6691478,0,2.735675449,100.3165714,0,35.81052436,25.54853569,21.02513315,24.49201553,0.05671181314,16.19527833,15.63096932,17.98671121,3.778926519,11.69142857,0.2562453987,2.850263793,0.5029827586,4.509787694,3.088417242,0.509067025,3.512461888,0,1.961496022,1.554581134,1.960721872,1.444134524,1.027004522,0.2121112604,0,0.6299493273,1.755193399,0.2508132184,0,0.5553721265,0,0.3669308595,0.291539492,0.3843758607,0.4850096615,0.6,0,0.3890879273,0.2187428571,0.2936761906,0.2936761906,0.2149827586,0.1908234734,0.1863185571,0.4203205761,0.01781280789,0,0,0.2936761906,0.01781280789,0,0.1465915272,0,0.02365714286,0,0,0,0,752.2487927,1068.571429,138.6428571,317.4285714,0,26.28571429,30.85714286,0,45.07142857,211.25,81.67857143,34.28571429,2.571428571,15.5,69.71428571,35.46428571,58.85714286,3.428571429,1.142857143,22.57142857,6.857142857,17.28571429,24.42857143,3.428571429,27.21428571,0,12,8,20.57142857,15.71428571,10.28571429,1.428571429,0,8.428571429,17.14285714,4,0,8.857142857,0,5.428571429,4.857142857,5.142857143,8.714285714,10.28571429,0,5.142857143,13.71428571,3.428571429,3.428571429,3.428571429,3.428571429,1.714285714,2.571428571,1.142857143,0,0,3.428571429,1.142857143,0,3.428571429,0,3.428571429,0,0,0,0,2432.821429
2017-09-28,249.2450357,39.34047385,161.5471564,0,4.005406194,100.3165714,0,35.75902704,26.32124522,21.01617554,24.647281,0.06301312571,15.59642344,15.88721472,20.1784454,3.778926519,11.69142857,0.1921840491,2.877214403,0.5029827586,4.828269601,3.088417242,0.509067025,3.533980757,0,1.657931161,1.237828136,1.960721872,1.444134524,1.423119161,0.1272667563,0,0,1.755193399,0.2508132184,0,0.5553721265,0,0.3669103122,0.4392011365,0.3843758607,0.5168135737,0.6,0,0.3970389054,0.2187428571,0.2936761906,0.2936761906,0.2149827586,0.2067254295,0.2639512893,0.3035648605,0.0311724138,0,0,0.2936761906,0.0311724138,0,0.1465915272,0,0.02365714286,0,0,0,0,760.3642494,1076.857143,140.3214286,316.7678571,0,39.57142857,30.85714286,0,45.71428571,217.8571429,81.53571429,35.71428571,2.857142857,15.03571429,70.85714286,39.78571429,58.85714286,3.428571429,0.8571428571,22.82142857,6.857142857,20.28571429,24.42857143,3.428571429,27.35714286,0,10.14285714,6.428571429,20.57142857,15.71428571,14,0.8571428571,0,0,17.14285714,4,0,8.857142857,0,5.571428571,7.142857143,5.142857143,9.285714286,10.28571429,0,5.285714286,13.71428571,3.428571429,3.428571429,3.428571429,3.714285714,2.428571429,1.857142857,2,0,0,3.428571429,2,0,3.428571429,0,3.428571429,0,0,0,0,2468.767857
2017-09-29,247.9635465,40.40637871,158.158164,0,3.859593347,100.3165714,0,36.06079614,27.95680624,20.64601063,24.6162279,0.022054594,15.12439901,16.3036135,19.12786207,3.850587439,11.69142857,0.4484294478,2.97164885,0.5029827586,4.813869284,3.088417242,0.509067025,3.361829805,0,1.821389163,1.381612707,1.960721872,1.479964984,1.369339363,0.06363337813,0,0,1.755193399,0.3224741379,0,0.5912025862,0,0.3607817846,0.4415100413,0.4484385042,0.6360782446,0.6,0,0.4208918395,0.2151714286,0.2936761906,0.2936761906,0.2149827586,0.2544312978,0.2484247429,0.3736182898,0.02894581281,0,0,0.2936761906,0.02894581281,0,0.1465915272,0,0.02365714286,0,0,0,0,757.8693139,1066.339286,151.6607143,311.5714286,0,38.85714286,30.85714286,0,48,233.25,80.53571429,35.42857143,1,14.71428571,72.71428571,37.71428571,60,3.428571429,2,24.14285714,6.857142857,20.57142857,24.42857143,3.428571429,26.21428571,0,11.14285714,7.285714286,20.57142857,16.28571429,13.71428571,0.4285714286,0,0,17.14285714,5.142857143,0,9.428571429,0,5.571428571,7.214285714,6,11.42857143,10.28571429,0,5.714285714,13.57142857,3.428571429,3.428571429,3.428571429,4.571428571,2.285714286,2.285714286,1.857142857,0,0,3.428571429,1.857142857,0,3.428571429,0,3.428571429,0,0,0,0,2488.071429
